label,country,admin1,admin2,collection_date,location
SRR36203295|A/Turkey_Vulture/MI/25G03687-002-original/2025|H5N1|USA-MI|Unknown|2025-11-05|wild_avian|D1.1,USA,MI,Unknown,2025-11-05,USA_MI_Unknown
SRR36211851|A/Wood_Duck/MI/25G01275-001-original/2025|H5N1|USA-MI|Unknown|2025-09-23|wild_avian|D1.1,USA,MI,Unknown,2025-09-23,USA_MI_Unknown
SRR36212038|A/Mallard_Duck/MI/25G01273-001-original/2025|H5N1|USA-MI|Unknown|2025-09-23|wild_avian|D1.1,USA,MI,Unknown,2025-09-23,USA_MI_Unknown
SRR36212057|A/Mallard_Duck/MI/25G01270-002-original/2025|H5N1|USA-MI|Unknown|2025-09-23|wild_avian|D1.1,USA,MI,Unknown,2025-09-23,USA_MI_Unknown
SRR36212066|A/Wood_Duck/MI/25-025966-004-original/2025|H5N1|USA-MI|Unknown|2025-09-18|wild_avian|D1.1,USA,MI,Unknown,2025-09-18,USA_MI_Unknown
SRR36212075|A/Wood_Duck/MI/25-025965-006-original/2025|H5N1|USA-MI|Unknown|2025-09-18|wild_avian|D1.1,USA,MI,Unknown,2025-09-18,USA_MI_Unknown
SRR36212079|A/Bald_Eagle/MI/25-025952-001-original/2025|H5N1|USA-MI|Unknown|2025-09-17|wild_avian|D1.1,USA,MI,Unknown,2025-09-17,USA_MI_Unknown
SRR36212081|A/Canada_Goose/MI/25-025951-002-original/2025|H5N1|USA-MI|Unknown|2025-09-22|wild_avian|D1.1,USA,MI,Unknown,2025-09-22,USA_MI_Unknown
SRR36212083|A/Canada_Goose/MI/25-025951-001-original/2025|H5N1|USA-MI|Unknown|2025-09-22|wild_avian|D1.1,USA,MI,Unknown,2025-09-22,USA_MI_Unknown
SRR36212084|A/Mallard_Duck/MI/25-025950-002-original/2025|H5N1|USA-MI|Unknown|2025-09-24|wild_avian|D1.1,USA,MI,Unknown,2025-09-24,USA_MI_Unknown
SRR36212135|A/Red-breasted_Merganser/MI/25G02475-001-original/2025|H5N1|USA-MI|Unknown|2025-10-16|wild_avian|D1.1,USA,MI,Unknown,2025-10-16,USA_MI_Unknown
SRR36212141|A/Northern_Pintail/MI/25G02473-003-original/2025|H5N1|USA-MI|Unknown|2025-10-09|wild_avian|D1.1,USA,MI,Unknown,2025-10-09,USA_MI_Unknown
SRR36212286|A/Mallard_Duck/MI/25G02865-001-original/2025|H5N1|USA-MI|Unknown|2025-10-22|wild_avian|D1.1,USA,MI,Unknown,2025-10-22,USA_MI_Unknown
SRR36212309|A/Canada_Goose/MI/25G02287-006-original/2025|H5N1|USA-MI|Unknown|2025-10-13|wild_avian|D1.1,USA,MI,Unknown,2025-10-13,USA_MI_Unknown
SRR36212320|A/Bald_Eagle/MI/25G01928-001-original/2025|H5N1|USA-MI|Unknown|2025-10-07|wild_avian|D1.1,USA,MI,Unknown,2025-10-07,USA_MI_Unknown
SRR36212333|A/Wood_Duck/MI/25G01982-009-original/2025|H5N1|USA-MI|Unknown|2025-09-30|wild_avian|D1.1,USA,MI,Unknown,2025-09-30,USA_MI_Unknown
SRR36212337|A/Wood_Duck/MI/25G01982-003-original/2025|H5N1|USA-MI|Unknown|2025-09-30|wild_avian|D1.1,USA,MI,Unknown,2025-09-30,USA_MI_Unknown
SRR36212414|A/Canada_Goose/MI/25G01465-001-original/2025|H5N1|USA-MI|Unknown|2025-09-29|wild_avian|D1.1,USA,MI,Unknown,2025-09-29,USA_MI_Unknown
SRR36212460|A/Mallard_Duck/MI/25-025968-016-original/2025|H5N1|USA-MI|Unknown|2025-09-19|wild_avian|D1.1,USA,MI,Unknown,2025-09-19,USA_MI_Unknown
SRR36212463|A/Mallard_Duck/MI/25-025968-011-original/2025|H5N1|USA-MI|Unknown|2025-09-19|wild_avian|D1.1,USA,MI,Unknown,2025-09-19,USA_MI_Unknown
SRR36212465|A/Mallard_Duck/MI/25-025968-009-original/2025|H5N1|USA-MI|Unknown|2025-09-19|wild_avian|D1.1,USA,MI,Unknown,2025-09-19,USA_MI_Unknown
SRR36212468|A/Mallard_Duck/MI/25-025968-007-original/2025|H5N1|USA-MI|Unknown|2025-09-19|wild_avian|D1.1,USA,MI,Unknown,2025-09-19,USA_MI_Unknown
SRR36212469|A/Mallard_Duck/MI/25-025968-006-original/2025|H5N1|USA-MI|Unknown|2025-09-19|wild_avian|D1.1,USA,MI,Unknown,2025-09-19,USA_MI_Unknown
SRR36212472|A/Mallard_Duck/MI/25-025968-003-original/2025|H5N1|USA-MI|Unknown|2025-09-19|wild_avian|D1.1,USA,MI,Unknown,2025-09-19,USA_MI_Unknown
SRR36212473|A/Mallard_Duck/MI/25-025968-001-original/2025|H5N1|USA-MI|Unknown|2025-09-19|wild_avian|D1.1,USA,MI,Unknown,2025-09-19,USA_MI_Unknown
SRR36212475|A/Wood_Duck/MI/25-025967-001-original/2025|H5N1|USA-MI|Unknown|2025-09-18|wild_avian|D1.1,USA,MI,Unknown,2025-09-18,USA_MI_Unknown
SRR33370159|A/mallard/MN/25-012246-029/2025|H5N1|USA-MN|Scott|2025-03-27|wild_avian|D1.1,USA,MN,Scott,2025-03-27,USA_MN_Scott
SRR33508715|A/great_horned_owl/MN/24-038294-003/2024|H5N1|USA-MN|Unknown|2024-12-06|wild_avian|D1.1,USA,MN,Unknown,2024-12-06,USA_MN_Unknown
SRR33508832|A/great_horned_owl/MN/25-001219-001/2025|H5N1|USA-MN|Anoka|2025-01-14|wild_avian|D1.1,USA,MN,Anoka,2025-01-14,USA_MN_Anoka
SRR34491425|A/canada_goose/MN/24-037100-001/2024|H5N1|USA-MN|Murray|2024-12-10|wild_avian|D1.1,USA,MN,Murray,2024-12-10,USA_MN_Murray
SRR34491441|A/american_coot/MN/24-032215-006/2024|H5N1|USA-MN|Itasca|2024-10-24|wild_avian|D1.1,USA,MN,Itasca,2024-10-24,USA_MN_Itasca
SRR34491479|A/canvasback/MN/24-035695-001/2024|H5N1|USA-MN|Wabasha|2024-11-14|wild_avian|D1.1,USA,MN,Wabasha,2024-11-14,USA_MN_Wabasha
SRR34491480|A/ring_necked_duck/MN/24-035413-001/2024|H5N1|USA-MN|Cass|2024-11-14|wild_avian|D1.1,USA,MN,Cass,2024-11-14,USA_MN_Cass
SRR34491527|A/american_coot/MN/24-032215-004/2024|H5N1|USA-MN|Itasca|2024-10-24|wild_avian|D1.1,USA,MN,Itasca,2024-10-24,USA_MN_Itasca
SRR34491565|A/mallard/MN/24-035693-002/2024|H5N1|USA-MN|Mille_Lacs|2024-11-17|wild_avian|D1.1,USA,MN,Mille_Lacs,2024-11-17,USA_MN_Mille_Lacs
SRR36212111|A/mallard_duck/MN/25-025867-005/2025|H5N1|USA-MN|Scott|2025-09-15|wild_avian|D1.1,USA,MN,Scott,2025-09-15,USA_MN_Scott
SRR36212318|A/canada_goose/MN/25G01920-001/2025|H5N1|USA-MN|Otter_Tail|2025-09-29|wild_avian|D1.1,USA,MN,Otter_Tail,2025-09-29,USA_MN_Otter_Tail
SRR36212344|A/sandhill_crane/MN/25G02201-001/2025|H5N1|USA-MN|Hennepin|2025-10-06|wild_avian|D1.1,USA,MN,Hennepin,2025-10-06,USA_MN_Hennepin
SRR36212415|A/canada_goose/MN/25G01461-001/2025|H5N1|USA-MN|Hennepin|2025-09-26|wild_avian|D1.1,USA,MN,Hennepin,2025-09-26,USA_MN_Hennepin
SRR36406407|A/trumpeter_swan/MN/25G04158-001/2025|H5N1|USA-MN|Hennepin|2025-10-29|wild_avian|D1.1,USA,MN,Hennepin,2025-10-29,USA_MN_Hennepin
SRR36406408|A/canada_goose/MN/25G04157-002/2025|H5N1|USA-MN|Anoka|2025-10-31|wild_avian|D1.1,USA,MN,Anoka,2025-10-31,USA_MN_Anoka
SRR36406409|A/wood_duck/MN/25G04157-001/2025|H5N1|USA-MN|Anoka|2025-10-31|wild_avian|D1.1,USA,MN,Anoka,2025-10-31,USA_MN_Anoka
SRR36406411|A/great_horned_owl/MN/25G04156-001/2025|H5N1|USA-MN|Kandiyohi|2025-11-10|wild_avian|D1.1,USA,MN,Kandiyohi,2025-11-10,USA_MN_Kandiyohi
SRR36406424|A/trumpeter_swan/MN/25G04483-001/2025|H5N1|USA-MN|Rice|2025-11-14|wild_avian|D1.1,USA,MN,Rice,2025-11-14,USA_MN_Rice
SRR36538283|A/barred_owl/MN/25G05163-002/2025|H5N1|USA-MN|Ramsey|2025-11-24|wild_avian|D1.1,USA,MN,Ramsey,2025-11-24,USA_MN_Ramsey
SRR36538303|A/mallard_duck/MN/25G04369-001/2025|H5N1|USA-MN|Roseau|2025-09-13|wild_avian|D1.1,USA,MN,Roseau,2025-09-13,USA_MN_Roseau
SRR36617295|A/trumpeter_swan/MN/25-001817-019/2024|H5N1|USA-MN|Carver|2024-12-16|wild_avian|D1.1,USA,MN,Carver,2024-12-16,USA_MN_Carver
SRR36617297|A/canada_goose/MN/25-001817-013/2024|H5N1|USA-MN|Ramsey|2024-12-16|wild_avian|D1.1,USA,MN,Ramsey,2024-12-16,USA_MN_Ramsey
SRR36617298|A/canada_goose/MN/25-001817-009/2024|H5N1|USA-MN|Dakota|2024-12-16|wild_avian|D1.1,USA,MN,Dakota,2024-12-16,USA_MN_Dakota
SRR36617301|A/canada_goose/MN/25-001817-001/2024|H5N1|USA-MN|Sherburne|2024-12-16|wild_avian|D1.1,USA,MN,Sherburne,2024-12-16,USA_MN_Sherburne
SRR36617391|A/canada_goose/MN/24-038291-020/2024|H5N1|USA-MN|Washington|2024-12-13|wild_avian|D1.1,USA,MN,Washington,2024-12-13,USA_MN_Washington
SRR36617393|A/canada_goose/MN/24-038291-016/2024|H5N1|USA-MN|Hennepin|2024-12-17|wild_avian|D1.1,USA,MN,Hennepin,2024-12-17,USA_MN_Hennepin
SRR36617396|A/trumpeter_swan/MN/24-038291-013/2024|H5N1|USA-MN|Sherburne|2024-12-13|wild_avian|D1.1,USA,MN,Sherburne,2024-12-13,USA_MN_Sherburne
SRR36617398|A/canada_goose/MN/24-038291-010/2024|H5N1|USA-MN|Polk|2024-12-11|wild_avian|D1.1,USA,MN,Polk,2024-12-11,USA_MN_Polk
SRR36617400|A/canada_goose/MN/24-038291-009/2024|H5N1|USA-MN|Anoka|2024-12-11|wild_avian|D1.1,USA,MN,Anoka,2024-12-11,USA_MN_Anoka
SRR36617403|A/canada_goose/MN/24-038291-006/2024|H5N1|USA-MN|Ramsey|2024-12-10|wild_avian|D1.1,USA,MN,Ramsey,2024-12-10,USA_MN_Ramsey
SRR36617406|A/snow_goose/MN/24-038291-001/2024|H5N1|USA-MN|Ramsey|2024-12-04|wild_avian|D1.1,USA,MN,Ramsey,2024-12-04,USA_MN_Ramsey
SRR36617546|A/canada_goose/MN/25-001817-026/2024|H5N1|USA-MN|Dakota|2024-12-16|wild_avian|D1.1,USA,MN,Dakota,2024-12-16,USA_MN_Dakota
SRR36617547|A/canada_goose/MN/25-001817-025/2024|H5N1|USA-MN|Wright|2024-12-16|wild_avian|D1.1,USA,MN,Wright,2024-12-16,USA_MN_Wright
SRR36617548|A/trumpeter_swan/MN/25-001817-022/2024|H5N1|USA-MN|Mille_Lacs|2024-12-16|wild_avian|D1.1,USA,MN,Mille_Lacs,2024-12-16,USA_MN_Mille_Lacs
SRR36617549|A/trumpeter_swan/MN/25-001817-021/2024|H5N1|USA-MN|Ramsey|2024-12-16|wild_avian|D1.1,USA,MN,Ramsey,2024-12-16,USA_MN_Ramsey
SRR36617660|A/canada_goose/MN/24-037580-001/2024|H5N1|USA-MN|Martin|2024-12-10|wild_avian|D1.1,USA,MN,Martin,2024-12-10,USA_MN_Martin
SRR36617661|A/canada_goose/MN/24-037579-001/2024|H5N1|USA-MN|Cottonwood|2024-12-09|wild_avian|D1.1,USA,MN,Cottonwood,2024-12-09,USA_MN_Cottonwood
SRR36617665|A/canada_goose/MN/24-037563-002/2024|H5N1|USA-MN|Waseca|2024-12-10|wild_avian|D1.1,USA,MN,Waseca,2024-12-10,USA_MN_Waseca
SRR36617666|A/canada_goose/MN/24-037563-001/2024|H5N1|USA-MN|Waseca|2024-12-10|wild_avian|D1.1,USA,MN,Waseca,2024-12-10,USA_MN_Waseca
SRR36617667|A/canada_goose/MN/24-037562-002/2024|H5N1|USA-MN|Freeborn|2024-12-10|wild_avian|D1.1,USA,MN,Freeborn,2024-12-10,USA_MN_Freeborn
SRR36617670|A/canada_goose/MN/24-037541-001/2024|H5N1|USA-MN|Ramsey|2024-12-11|wild_avian|D1.1,USA,MN,Ramsey,2024-12-11,USA_MN_Ramsey
SRR36617672|A/canada_goose/MN/24-037537-002/2024|H5N1|USA-MN|Freeborn|2024-12-10|wild_avian|D1.1,USA,MN,Freeborn,2024-12-10,USA_MN_Freeborn
SRR36617674|A/canada_goose/MN/24-037537-001/2024|H5N1|USA-MN|Freeborn|2024-12-10|wild_avian|D1.1,USA,MN,Freeborn,2024-12-10,USA_MN_Freeborn
SRR36617714|A/trumpeter_swan/MN/25-000410-001/2024|H5N1|USA-MN|Todd|2024-12-23|wild_avian|D1.1,USA,MN,Todd,2024-12-23,USA_MN_Todd
SRR36617715|A/red_tailed_hawk/MN/25-000401-001/2024|H5N1|USA-MN|Wright|2024-12-29|wild_avian|D1.1,USA,MN,Wright,2024-12-29,USA_MN_Wright
SRR36617716|A/great_horned_owl/MN/25-000400-001/2024|H5N1|USA-MN|Rice|2024-12-24|wild_avian|D1.1,USA,MN,Rice,2024-12-24,USA_MN_Rice
SRR36627918|A/mallard_duck/MN/24-035693-003/2024|H5N1|USA-MN|Mille_Lacs|2024-11-17|wild_avian|D1.1,USA,MN,Mille_Lacs,2024-11-17,USA_MN_Mille_Lacs
SRR31885741|A/Turkey/MN/24-038168-001-original/2024|H5N1|USA-MN|Unknown|2024-12-19|domestic_avian|D1.1,USA,MN,Unknown,2024-12-19,USA_MN_Unknown
SRR31885745|A/goose/MN/24-038159-004-original/2024|H5N1|USA-MN|Unknown|2024-12-17|domestic_avian|D1.1,USA,MN,Unknown,2024-12-17,USA_MN_Unknown
SRR31885755|A/Turkey/MN/24-037988-001-original/2024|H5N1|USA-MN|Unknown|2024-12-17|domestic_avian|D1.1,USA,MN,Unknown,2024-12-17,USA_MN_Unknown
SRR31885757|A/Turkey/MN/24-037987-002-original/2024|H5N1|USA-MN|Unknown|2024-12-16|domestic_avian|D1.1,USA,MN,Unknown,2024-12-16,USA_MN_Unknown
SRR31885788|A/cat/MN/24-037542-001-original/2024|H5N1|USA-MN|Unknown|2024-12-09|feline|D1.1,USA,MN,Unknown,2024-12-09,USA_MN_Unknown
SRR32512844|A/chicken/MN/25-004931-004-original/2025|H5N1|USA-MN|Unknown|2025-02-08|domestic_avian|D1.1,USA,MN,Unknown,2025-02-08,USA_MN_Unknown
SRR32654097|A/Red-tailed_Hawk/MN/25-001818-002-original/2025|H5N1|USA-MN|Unknown|2025-01-11|wild_avian|D1.1,USA,MN,Unknown,2025-01-11,USA_MN_Unknown
SRR33029793|A/Trumpeter_Swan/MN/25-002569-001-original/2025|H5N1|USA-MN|Unknown|2025-01-12|wild_avian|D1.1,USA,MN,Unknown,2025-01-12,USA_MN_Unknown
SRR33370162|A/Mallard/MN/25-012246-005-original/2025|H5N1|USA-MN|Unknown|2025-03-27|wild_avian|D1.1,USA,MN,Unknown,2025-03-27,USA_MN_Unknown
SRR33476668|A/chicken/MN/25-013149-001-original/2025|H5N1|USA-MN|Unknown|2025-04-21|domestic_avian|D1.1,USA,MN,Unknown,2025-04-21,USA_MN_Unknown
SRR35705648|A/Peregrine_Falcon/MN/25-024981-001-original/2025|H5N1|USA-MN|Unknown|2025-09-09|wild_avian|D1.1,USA,MN,Unknown,2025-09-09,USA_MN_Unknown
SRR35705688|A/Bald_Eagle/MN/25-024782-001-original/2025|H5N1|USA-MN|Unknown|2025-09-06|wild_avian|D1.1,USA,MN,Unknown,2025-09-06,USA_MN_Unknown
SRR36162613|A/Turkey/MN/25G01627-002-original/2025|H5N1|USA-MN|Unknown|2025-10-02|domestic_avian|D1.1,USA,MN,Unknown,2025-10-02,USA_MN_Unknown
SRR36162642|A/Turkey/MN/25G02504-003-original/2025|H5N1|USA-MN|Unknown|2025-10-20|domestic_avian|D1.1,USA,MN,Unknown,2025-10-20,USA_MN_Unknown
SRR36162710|A/Domestic_Duck/MN/25G02406-001-original/2025|H5N1|USA-MN|Unknown|2025-10-17|domestic_avian|D1.1,USA,MN,Unknown,2025-10-17,USA_MN_Unknown
SRR36162774|A/Trumpeter_Swan/MN/25G02911-004-original/2025|H5N1|USA-MN|Unknown|2025-10-26|wild_avian|D1.1,USA,MN,Unknown,2025-10-26,USA_MN_Unknown
SRR36162779|A/Turkey/MN/25-024975-003-original/2025|H5N1|USA-MN|Unknown|2025-09-14|domestic_avian|D1.1,USA,MN,Unknown,2025-09-14,USA_MN_Unknown
SRR36162797|A/Turkey/MN/25G02322-001-original/2025|H5N1|USA-MN|Unknown|2025-10-13|domestic_avian|D1.1,USA,MN,Unknown,2025-10-13,USA_MN_Unknown
SRR36162811|A/Turkey/MN/25G02015-002-original/2025|H5N1|USA-MN|Unknown|2025-10-12|domestic_avian|D1.1,USA,MN,Unknown,2025-10-12,USA_MN_Unknown
SRR36163006|A/Turkey/MN/25-025902-001-original/2025|H5N1|USA-MN|Unknown|2025-09-24|domestic_avian|D1.1,USA,MN,Unknown,2025-09-24,USA_MN_Unknown
SRR36163024|A/Turkey/MN/25-026099-002-original/2025|H5N1|USA-MN|Unknown|2025-09-28|domestic_avian|D1.1,USA,MN,Unknown,2025-09-28,USA_MN_Unknown
SRR36202287|A/chicken/MN/25G03654-001-original/2025|H5N1|USA-MN|Unknown|2025-11-07|domestic_avian|D1.1,USA,MN,Unknown,2025-11-07,USA_MN_Unknown
SRR36203323|A/Gadwall/MN/25G03677-001-original/2025|H5N1|USA-MN|Unknown|2025-11-06|wild_avian|D1.1,USA,MN,Unknown,2025-11-06,USA_MN_Unknown
SRR36203345|A/Peregrine_Falcon/MN/25-026176-001-original/2025|H5N1|USA-MN|Unknown|2025-09-23|wild_avian|D1.1,USA,MN,Unknown,2025-09-23,USA_MN_Unknown
SRR36209125|A/Red-tailed_Hawk/MN/25G02677-002-original/2025|H5N1|USA-MN|Unknown|2025-10-20|wild_avian|D1.1,USA,MN,Unknown,2025-10-20,USA_MN_Unknown
SRR36211650|A/Canada_Goose/MN/25G02685-001-original/2025|H5N1|USA-MN|Unknown|2025-10-16|wild_avian|D1.1,USA,MN,Unknown,2025-10-16,USA_MN_Unknown
SRR36211651|A/Canada_Goose/MN/25G02683-001-original/2025|H5N1|USA-MN|Unknown|2025-10-21|wild_avian|D1.1,USA,MN,Unknown,2025-10-21,USA_MN_Unknown
SRR36211698|A/Mallard_Duck/MN/25G01918-001-original/2025|H5N1|USA-MN|Unknown|2025-10-03|wild_avian|D1.1,USA,MN,Unknown,2025-10-03,USA_MN_Unknown
SRR36211701|A/Hermit_Thrush/MN/25G01919-002-original/2025|H5N1|USA-MN|Unknown|2025-10-06|wild_avian|D1.1,USA,MN,Unknown,2025-10-06,USA_MN_Unknown
SRR36211711|A/Canada_Goose/MN/25G01917-001-original/2025|H5N1|USA-MN|Unknown|2025-09-30|wild_avian|D1.1,USA,MN,Unknown,2025-09-30,USA_MN_Unknown
SRR36211714|A/Canada_Goose/MN/25G01915-002-original/2025|H5N1|USA-MN|Unknown|2025-10-07|wild_avian|D1.1,USA,MN,Unknown,2025-10-07,USA_MN_Unknown
SRR36211757|A/Great_Horned_Owl/MN/25G02200-001-original/2025|H5N1|USA-MN|Unknown|2025-10-11|wild_avian|D1.1,USA,MN,Unknown,2025-10-11,USA_MN_Unknown
SRR36211765|A/Canada_Goose/MN/25G02199-003-original/2025|H5N1|USA-MN|Unknown|2025-10-11|wild_avian|D1.1,USA,MN,Unknown,2025-10-11,USA_MN_Unknown
SRR36211832|A/Mallard_Duck/MN/25-025751-003-original/2025|H5N1|USA-MN|Unknown|2025-09-10|wild_avian|D1.1,USA,MN,Unknown,2025-09-10,USA_MN_Unknown
SRR36211833|A/Mallard_Duck/MN/25-025748-007-original/2025|H5N1|USA-MN|Unknown|2025-09-11|wild_avian|D1.1,USA,MN,Unknown,2025-09-11,USA_MN_Unknown
SRR36211886|A/Peregrine_Falcon/MN/25-025991-002-original/2025|H5N1|USA-MN|Unknown|2025-09-19|wild_avian|D1.1,USA,MN,Unknown,2025-09-19,USA_MN_Unknown
SRR36211946|A/American_green-winged_Teal/MN/25G02834-001-original/2025|H5N1|USA-MN|Unknown|2025-10-23|wild_avian|D1.1,USA,MN,Unknown,2025-10-23,USA_MN_Unknown
SRR36211977|A/Mallard_Duck/MN/25G02199-006-original/2025|H5N1|USA-MN|Unknown|2025-10-13|wild_avian|D1.1,USA,MN,Unknown,2025-10-13,USA_MN_Unknown
SRR36211978|A/Mallard_Duck/MN/25G02199-004-original/2025|H5N1|USA-MN|Unknown|2025-10-09|wild_avian|D1.1,USA,MN,Unknown,2025-10-09,USA_MN_Unknown
SRR36212107|A/Mallard_Duck/MN/25-025867-013-original/2025|H5N1|USA-MN|Unknown|2025-09-15|wild_avian|D1.1,USA,MN,Unknown,2025-09-15,USA_MN_Unknown
SRR36212113|A/Mallard_Duck/MN/25-025867-003-original/2025|H5N1|USA-MN|Unknown|2025-09-15|wild_avian|D1.1,USA,MN,Unknown,2025-09-15,USA_MN_Unknown
SRR36212127|A/Swan/MN/25G02305-001-original/2025|H5N1|USA-MN|Unknown|2025-10-11|wild_avian|D1.1,USA,MN,Unknown,2025-10-11,USA_MN_Unknown
SRR36212319|A/Bald_Eagle/MN/25G02407-001-original/2025|H5N1|USA-MN|Unknown|2025-10-16|wild_avian|D1.1,USA,MN,Unknown,2025-10-16,USA_MN_Unknown
SRR36212416|A/Canada_Goose/MN/25G01460-007-original/2025|H5N1|USA-MN|Unknown|2025-09-23|wild_avian|D1.1,USA,MN,Unknown,2025-09-23,USA_MN_Unknown
SRR36212421|A/Canada_Goose/MN/25G01460-001-original/2025|H5N1|USA-MN|Unknown|2025-09-29|wild_avian|D1.1,USA,MN,Unknown,2025-09-29,USA_MN_Unknown
SRR36212443|A/Bald_Eagle/MN/25G01632-001-original/2025|H5N1|USA-MN|Unknown|2025-10-02|wild_avian|D1.1,USA,MN,Unknown,2025-10-02,USA_MN_Unknown
SRR36212520|A/Great_horned_Owl/MN/25G02677-001-original/2025|H5N1|USA-MN|Unknown|2025-10-20|wild_avian|D1.1,USA,MN,Unknown,2025-10-20,USA_MN_Unknown
SRR36212526|A/Canada_Goose/MN/25G02901-003-original/2025|H5N1|USA-MN|Unknown|2025-10-21|wild_avian|D1.1,USA,MN,Unknown,2025-10-21,USA_MN_Unknown
SRR36212541|A/Canada_Goose/MN/25G02687-001-original/2025|H5N1|USA-MN|Unknown|2025-10-17|wild_avian|D1.1,USA,MN,Unknown,2025-10-17,USA_MN_Unknown
SRR32804645|A/Cooper_s_Hawk/MO/25-007115-002-original/2025|H5N1|USA-MO|Unknown|2025-02-24|wild_avian|D1.1,USA,MO,Unknown,2025-02-24,USA_MO_Unknown
SRR33476799|A/Cooper_s_Hawk/MO/25-012813-008-original/2025|H5N1|USA-MO|Unknown|2025-04-10|wild_avian|D1.1,USA,MO,Unknown,2025-04-10,USA_MO_Unknown
SRR33029790|A/turkey_vulture/MO/25-007994-001/2025|H5N1|USA-MO|Howell|2025-03-03|wild_avian|D1.1,USA,MO,Howell,2025-03-03,USA_MO_Howell
SRR36617224|A/snow_goose/MO/24-038361-001/2024|H5N1|USA-MO|Holt|2024-12-10|wild_avian|D1.1,USA,MO,Holt,2024-12-10,USA_MO_Holt
SRR36617779|A/snow_goose/MO/24-038072-009/2024|H5N1|USA-MO|Saline|2024-12-02|wild_avian|D1.1,USA,MO,Saline,2024-12-02,USA_MO_Saline
SRR36628649|A/green_winged_teal/MO/24-036995-009/2024|H5N1|USA-MO|Saline|2024-12-04|wild_avian|D1.1,USA,MO,Saline,2024-12-04,USA_MO_Saline
SRR33319026|A/turkey_vulture/MO/25-011519-002/2025|H5N1|USA-MO|Cape_Girardeau|2025-03-20|wild_avian|D1.1,USA,MO,Cape_Girardeau,2025-03-20,USA_MO_Cape_Girardeau
SRR33508788|A/red_tailed_hawk/MO/25-005056-002/2025|H5N1|USA-MO|Vernon|2025-02-06|wild_avian|D1.1,USA,MO,Vernon,2025-02-06,USA_MO_Vernon
SRR34491522|A/mallard/MO/24-036995-019/2024|H5N1|USA-MO|Saline|2024-12-04|wild_avian|D1.1,USA,MO,Saline,2024-12-04,USA_MO_Saline
SRR34491523|A/mallard/MO/24-036995-015/2024|H5N1|USA-MO|Saline|2024-12-04|wild_avian|D1.1,USA,MO,Saline,2024-12-04,USA_MO_Saline
SRR34491534|A/snow_goose/MO/24-037310-004/2024|H5N1|USA-MO|Henry|2024-12-03|wild_avian|D1.1,USA,MO,Henry,2024-12-03,USA_MO_Henry
SRR34491535|A/snow_goose/MO/24-037310-002/2024|H5N1|USA-MO|Henry|2024-12-03|wild_avian|D1.1,USA,MO,Henry,2024-12-03,USA_MO_Henry
SRR34491536|A/snow_goose/MO/24-037310-001/2024|H5N1|USA-MO|Vernon|2024-12-03|wild_avian|D1.1,USA,MO,Vernon,2024-12-03,USA_MO_Vernon
SRR36406304|A/wild_goose/MO/25G04116-002/2025|H5N1|USA-MO|St_Charles|2025-11-10|wild_avian|D1.1,USA,MO,St_Charles,2025-11-10,USA_MO_St_Charles
SRR36538302|A/mallard_duck/MO/25G04856-003/2025|H5N1|USA-MO|St_Louis|2025-11-24|wild_avian|D1.1,USA,MO,St_Louis,2025-11-24,USA_MO_St_Louis
SRR36538359|A/snow_goose/MO/25G04856-004/2025|H5N1|USA-MO|Clay|2025-11-24|wild_avian|D1.1,USA,MO,Clay,2025-11-24,USA_MO_Clay
SRR36617223|A/ross_s_goose/MO/24-038361-002/2024|H5N1|USA-MO|Holt|2024-12-10|wild_avian|D1.1,USA,MO,Holt,2024-12-10,USA_MO_Holt
SRR36617236|A/mallard_duck/MO/24-037949-002/2024|H5N1|USA-MO|Boone|2024-12-10|wild_avian|D1.1,USA,MO,Boone,2024-12-10,USA_MO_Boone
SRR36617237|A/mallard_duck/MO/24-037948-006/2024|H5N1|USA-MO|Boone|2024-12-09|wild_avian|D1.1,USA,MO,Boone,2024-12-09,USA_MO_Boone
SRR36617310|A/canada_goose/MO/25-001385-001/2024|H5N1|USA-MO|Boone|2024-12-27|wild_avian|D1.1,USA,MO,Boone,2024-12-27,USA_MO_Boone
SRR36617358|A/snow_goose/MO/24-038507-025/2024|H5N1|USA-MO|Carroll|2024-12-10|wild_avian|D1.1,USA,MO,Carroll,2024-12-10,USA_MO_Carroll
SRR36617360|A/snow_goose/MO/24-038507-024/2024|H5N1|USA-MO|Carroll|2024-12-10|wild_avian|D1.1,USA,MO,Carroll,2024-12-10,USA_MO_Carroll
SRR36617362|A/wild_goose/MO/24-038507-021/2024|H5N1|USA-MO|Holt|2024-12-10|wild_avian|D1.1,USA,MO,Holt,2024-12-10,USA_MO_Holt
SRR36617363|A/snow_goose/MO/24-038507-020/2024|H5N1|USA-MO|Holt|2024-12-10|wild_avian|D1.1,USA,MO,Holt,2024-12-10,USA_MO_Holt
SRR36617364|A/great_horned_owl/MO/24-038507-019/2024|H5N1|USA-MO|Jackson|2024-12-10|wild_avian|D1.1,USA,MO,Jackson,2024-12-10,USA_MO_Jackson
SRR36617366|A/snow_goose/MO/24-038507-018/2024|H5N1|USA-MO|Jackson|2024-12-10|wild_avian|D1.1,USA,MO,Jackson,2024-12-10,USA_MO_Jackson
